isbn13,title,subtitle,authors,categories,description,published_year,average_rating,ratings_count
9780380789832,Shards of a Broken Crown,Book Four of the Serpentwar Saga,Raymond E. Feist,Fiction,"For the warriors who remained steadfast against terrible numbers, for the courageous souls who barely survived a devastating onslaught upon their homeland, the time to rebuild and renew has not yet come.",1999.0,4.01,17883.0
9780142003343,The Blank Slate,The Modern Denial of Human Nature,Steven Pinker,Psychology,"In a study of the nature versus nurture debate, one of the world's foremost experts on language and the mind explores the modern self-denial of our basic human natures.",2003.0,4.08,17851.0
9780812524260,Red Prophet,The Tales of Alvin Maker,Orson Scott Card,Fiction,"Alvin Maker is drawn into the political manueverings of his visionary brother and a French colonel exiled to Fort Detroit named Napoleon Bonapart, in this tale set in the frontier of a magical alternate America",1988.0,3.79,17817.0
9780345396938,Cry to Heaven,,Anne Rice,Fiction,,1995.0,3.84,17761.0
9780842356299,Remember,,Karen Kingsbury;Gary Smalley,Fiction,"Ashley Baxter keeps her family and God at a distance trying to prove she can survive on her own, until the tragedy of September 11 changes her life forever.",2003.0,4.42,17714.0
9780425197387,Dirk Pitt,Iceberg. 03,Clive Cussler,Arctic regions,A mysterious ship sealed fast in a giant North Atlantic iceberg becomes the cause and focus of Air Force Major Dirk Pett's investigation into international conspiracy and terror.,2004.0,3.84,17702.0
9780316735162,Gossip Girl #6: You're the One That I Want,A Gossip Girl Novel,Cecily von Ziegesar,Juvenile Fiction,"Welcome to New York City's Upper East Side, where my friends and I live in gorgeous apartments, go to exclusive private schools, and make Manhattan our own personal playground.",2004.0,3.71,17665.0
9781417699674,Kristy's Great Idea,,Ann M. Martin;Raina Telgemeier,Juvenile Fiction,"A graphic novel edition of the very first Baby-sitters Club book capturing the drama of the original in warm, spunky illustrations.",2006.0,4.17,17654.0
9780060085490,Island,,Aldous Huxley,Fiction,A shipwrecked journalist discovers the beauty and serentity promoted by science on the island of Pala.,1962.0,3.85,17583.0
9781401210014,Fables: Wolves,,Bill Willingham,"Comic books, strips, etc","Exiled from their homelands by an evil adversary, various fairy tale and folklore characters, referred to as ""Fables"", are forced to live in a clandestine community in New York City known as Fabletown.",2002.0,4.28,17506.0
9780385491051,Surfacing,,Margaret Atwood,Fiction,"A woman searching for her missing father travels with her lover and another couple to a remote island in northern Quebec, where they encounter violence and death",1998.0,3.46,17504.0
9780349111889,Brief Interviews with Hideous Men,,David Foster Wallace,Misogyny,,2001.0,3.87,17500.0
9780747569114,Wayside School Gets a Little Stranger,,Louis Sachar,Children's stories,,2004.0,4.19,17456.0
9780375758737,Comfort Me With Apples,More Adventures at the Table,Ruth Reichl,Biography & Autobiography,,2002.0,4.03,17418.0
9780375500725,The Heart of a Woman,,Maya Angelou,Biography & Autobiography,"In the fourth volume of her autobiography, the author describes her experiences as a singer-dancer in New York and her impressions of the Civil Rights movement",1997.0,4.2,17403.0
9780521293730,The Winter's Tale,,William Shakespeare;Susan Snyder;Deborah T. Curren-Aquino,Drama,"A newly edited edition of The Winter's Tale, with a detailed introduction and full commentary.",2007.0,3.69,17397.0
9780671743055,Boy's Life,,Robert McCammon,Fiction,,1992.0,4.35,17365.0
9780312426231,The Brooklyn Follies,A Novel,Paul Auster,Fiction,,2006.0,3.83,17317.0
9780752852614,Red Harvest,,Dashiell Hammett,Continental Op (Fictitious character),"But since Dewey also called a shirt a shoit, he didn't think anything of it. Until he went there and his client, the only honest man in Poisonville, was murdered.",2003.0,3.98,17297.0
9780385333900,Jailbird,,Kurt Vonnegut,Fiction,"A master of contemporary American literature, Vonnegut has authored 18 highly acclaimed books and dozens of short stories and essays.",1999.0,3.81,17241.0
9780452287075,How the García Girls Lost Their Accents,,Julia Alvarez,Fiction,,2005.0,3.63,17234.0
9780140283358,Waiting for the Barbarians,,J. M. Coetzee,Fiction,A magistrate in a country village protests the army's treatment of members of the barbarian tribes taken prisoner during a civil war and finds himself arrested as a traitor.,1980.0,3.93,17232.0
9780749311612,The Covenant,,James Albert Michener,Fiction,,1980.0,4.18,17163.0
9781582433226,A Complicated Kindness,,Miriam Toews,Fiction,"Left alone with her sad, peculiar father, she spends her days piecing together why her mother and sister left.",2005.0,3.65,17112.0
9780441012398,Deerskin,,Robin McKinley,Fiction,,2005.0,3.89,17073.0
9781904271352,King Henry IV Part 1,Third Series,William Shakespeare;David Scott Kastan,Drama,"Shakespeare's rich exploration of kingship, politics and war and of fathers, sons and coming of age.",2002.0,3.82,17063.0
9781600100291,The Great and Secret Show,,Chris Ryall,Comics & Graphic Novels,,2006.0,4.22,17047.0
9780786931378,The Legend of Huma,,Richard A. Knaak,Fiction,,2004.0,4.03,17008.0
9780345466396,All I Really Need to Know I Learned in Kindergarten,,Robert Fulghum,Self-Help,"The Unitarian minister reflects on America and its diverse peoples, everyday wisdoms, kindnesses, and joys, and everyday life's large meanings.",2004.0,4.03,16935.0
9780812971897,No God But God,"The Origins, Evolution, and Future of Islam",Reza Aslan,Religion,,2006.0,4.13,16907.0
9780553582901,Icebound,,Dean Koontz,Fiction,,2000.0,3.76,16801.0
9780446610179,The Sky Is Falling,,Sidney Sheldon,Fiction,,2001.0,3.56,16782.0
9780441005833,Rose Daughter,,Robin McKinley,Juvenile Fiction,The winner of the Newbery Award for The Hero and the Crown returns to the fairy tale of the Beauty and the Beast to create a haunting portrayal of the transformative power of love. Reprint.,1998.0,3.77,16756.0
9780375703843,Glamorama,,Bret Easton Ellis,Fiction,,2000.0,3.47,16691.0
9780446698221,Fear and Loathing,On the Campaign Trail '72,Hunter S. Thompson,Biography & Autobiography,"The ""gonzo"" political journalist presents his frankly subjective observations on the personalities and political machinations of the 1972 presidential campaign, in a new edition of the classic account of the dark side of American politics.",2006.0,4.11,16591.0
9780007158515,I Can Read with Me Eyes Shut!,,Dr. Seuss,"Authors, American",Nonsense rhyming story. 4 yrs+,2003.0,4.2,16561.0
9780440910817,A Ring of Endless Light,,Madeleine L'Engle,Death,"During the summer her grandfather is dying of leukemia and death seems all around, 15-year-old Vicky finds comfort with the pod of dolphins with which she has been doing research. Copyright © Libri GmbH.",1995.0,4.15,16513.0
9780060727536,Cash,The Autobiography,Johnny Cash,Biography & Autobiography,,2003.0,4.07,16485.0
9780312932787,Faking It,,Jennifer Crusie,Fiction,,2004.0,3.92,16443.0
9780440229087,Skellig,,David Almond,Juvenile Fiction,,2001.0,3.79,16388.0
9781421506296,Death Note,,Tsugumi Ohba;Takeshi Obata,Comics & Graphic Novels,"With his younger sister Sayu kidnapped and the NPA's Death Note demanded as ransom, Light must travel across the world and confront two new adversaries, each with a very different agenda.",2006.0,4.26,16310.0
9780140568196,The Giraffe and the Pelly and Me,,Roald Dahl;Quentin Blake,Candy,"A Dahl story in which the giraffe, the pelican and the agile monkey set out to prove that they are the best window-cleaning company around.",2001.0,3.81,16265.0
9780316912129,Gossip Girl #3: All I Want is Everything,A Gossip Girl Novel,Cecily von Ziegesar,Young Adult Fiction,,2003.0,3.55,16202.0
9780800871864,Silence,,Shūsaku Endō,Fiction,,1980.0,4.08,16188.0
9780722533949,The Valkyries,,Paulo Coelho,Angels,The author was instructed by his mysterious spiritual master to find and speak to his guardian angel to overcome his dark past.,1996.0,3.31,16151.0
9780743297301,The SPEED of Trust,The One Thing that Changes Everything,Stephen R. Covey;Rebecca R. Merrill,Business & Economics,,2006.0,3.98,16043.0
9780374529604,The Poetry of Pablo Neruda,,Pablo Neruda;Ilan Stavans,Poetry,"A collection of poems by the Nobel Prize-winning author features translations, many of them specially commissioned, of almost six hundred works.",2005.0,4.45,15986.0
9780380730360,Prayers for Rain,,Dennis Lehane,Fiction,"When a former client jumps from the twenty-sixth floor, private investigator Patrick Kenzie digs into her past to uncover the psychopath responsible for her self-destruction.",2000.0,4.09,15965.0
9780553563696,The Hand of Chaos,,Margaret Weis,Fiction,"Henry is at heart a hard worker, but his frequent bouts of illness hinder his work. Henry is generally well-behaved, but he is occasionally arrogant and vain.",1993.0,4.06,15964.0
9780805073669,In Harm's Way,The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,History,"naval history, describing heroism in the face of persistant shark attacks and hypothermia after the sinking of the U.S.S. Indianapolis in the South Pacific in the final days of World War II.",2003.0,4.28,15946.0
9780140177398,Of Mice and Men,Kits for Teens,John Steinbeck,Fiction,"The tragic story of the friendship between two migrant workers, George and mentally retarded Lenny, and their dream of owning a farm",1993.0,3.86,15908.0
9780440208143,An Acceptable Time,,Madeleine L'Engle,Juvenile Fiction,,1990.0,3.82,15906.0
9780553295412,Fire Sea,,Margaret Weis;Tracy Hickman,Fiction,"Henry is at heart a hard worker, but his frequent bouts of illness hinder his work. Henry is generally well-behaved, but he is occasionally arrogant and vain.",1992.0,4.06,15900.0
9780345376046,Long Distance Life,,Marita Golden,African American families,,1992.0,3.84,15896.0
9780345441706,The Sicilian,,Mario Puzo,Fiction,"After his three-year exile in Sicily, Michael Corleone is charged to return to America with Salvatore Giuliano, a young Sicilian bandit whose activities have angered the head of the Sicilian Mafia. Reprint.",2001.0,3.96,15801.0
9780345477361,Darth Bane,Path of Destruction : a Novel of the Old Republic,Drew Karpyshyn,Fiction,,2006.0,4.27,15796.0
9781400077090,The Sunday Philosophy Club,,Alexander McCall Smith,Fiction,,2005.0,3.36,15787.0
9780312997113,As the Crow Flies,,Jeffrey Archer,Fiction,,2004.0,4.08,15772.0
9780451210630,A Case of Need,,Michael Crichton,Fiction,,2003.0,3.7,15655.0
9780385489515,Sister of My Heart,,Chitra Banerjee Divakaruni,Fiction,,2000.0,3.98,15648.0
9780393320923,"""What Do You Care what Other People Think?""",Further Adventures of a Curious Character,Richard Phillips Feynman;Ralph Leighton,BIOGRAPHY & AUTOBIOGRAPHY,"This two-part profile of the late Nobel Prize-winning scientist reveals the influence of his father and his first wife on his life and discusses his role in the investigation of the ""Challenger"" explosion.",2001.0,4.27,15646.0
9780345316509,"Job, a Comedy of Justice",,Robert Anson Heinlein,Fiction,"On vacation in Polynesia, Alex Hergensheimer experiences a series of world-changes, all of which point to Armageddon and reveal him to be a pawn in the ancient feud between God and Lucifer.",1985.0,3.78,15580.0
9780446500036,Kushiel's Justice,,Jacqueline Carey,Fiction,"""The sequel to Kushiel's avatar, Imriel returns to embark on a harsh and ugly quest to bring the murderer of his wife and son to justice""--Provided by publisher.",2007.0,4.25,15531.0
9780345396556,Ilse Witch,,Terry Brooks,Fiction,,2001.0,3.96,15491.0
9780156029063,Baudolino,,Umberto Eco,Fiction,,2003.0,3.74,15490.0
9780071418584,How to Talk to Anyone : 92 Little Tricks for Big Success in Relationships,92 Little Tricks for Big Success in Relationships,Leil Lowndes,Family & Relationships,,2003.0,3.78,15488.0
9780060987329,Girlfriend in a Coma,,Douglas Coupland,Fiction,,1999.0,3.61,15469.0
9780842332361,Armageddon,The Cosmic Battle of the Ages,Tim F. LaHaye;Jerry B. Jenkins,Fiction,,2003.0,4.03,15438.0
9780060519131,Savannah Blues,A Novel,Mary Kay Andrews,Fiction,Dirty deals simmer all around her—just as her relationship with the cutest chef in town heats up and she finds out how delicious love can be the second time around.,2003.0,3.98,15417.0
9780896214408,Rita Hayworth and Shawshank Redemption,A Story from Different Seasons,Stephen King,Fiction,"Andy Dufresne was no ordinary ""lifer."" He was in Shankshaw State Prison for two murders he didn't commit. His posters kept him sane by giving him hope.",1982.0,4.52,15409.0
9780192834409,The Castle of Otranto,A Gothic Story,Horace Walpole,Fiction,"In it Walpole attempted, as he declared in the Preface to the second edition, `to blend the two kinds of romance: the ancient and the modern'.",1998.0,3.18,15390.0
9780515135961,Shadow Game,,Christine Feehan,Fiction,"From the ""New York Times"" bestselling author comes a new series featuring a man and woman with telekinetic abilities who discover a terrifying power--and a forbidden passion--that could destroy them both. Original.",2003.0,4.12,15364.0
9780446362665,Summer of Night,,Dan Simmons,Fiction,"An ancient, sinister evil lurks in the dark, and when a long-silent bell peals in the middle of the deepest night, the people know it marks the beginning of terror.",1992.0,4.02,15327.0
9780451208705,The Man from St. Petersburg,,Ken Follett,Fiction,"Just before World War I, two men--one a noble Russian emissary, the other a denizen of Europe's underground--set in motion a concatenation of world-shaking, ultimately fatal events.",2003.0,3.87,15320.0
